Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
4/12/2021 20:00,20 C,13 C,64 %,ESE,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/12/2021 20:30,20 C,13 C,64 %,ESE,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/12/2021 21:00,20 C,13 C,64 %,ESE,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/12/2021 21:30,19 C,13 C,68 %,ESE,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/12/2021 22:00,19 C,13 C,68 %,ESE,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/12/2021 22:30,17 C,13 C,77 %,S,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/12/2021 23:00,17 C,12 C,72 %,S,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/12/2021 23:30,17 C,11 C,68 %,S,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Partly Cloudy
4/13/2021 0:00,18 C,11 C,64 %,S,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/13/2021 0:30,18 C,12 C,68 %,S,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/13/2021 1:00,18 C,11 C,64 %,SSW,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/13/2021 1:30,18 C,12 C,68 %,S,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/13/2021 2:00,19 C,11 C,60 %,SSE,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 2:30,19 C,10 C,56 %,S,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 3:00,17 C,12 C,72 %,SSW,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/13/2021 3:30,18 C,10 C,59 %,SSW,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/13/2021 4:00,16 C,11 C,72 %,SSW,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 4:30,15 C,11 C,77 %,SSW,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 5:00,15 C,11 C,77 %,SSW,13 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 5:30,15 C,11 C,77 %,SSW,11 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 6:00,14 C,11 C,82 %,SSW,11 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 6:30,14 C,11 C,82 %,SSW,13 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 7:00,15 C,12 C,82 %,SSW,13 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 7:30,17 C,11 C,68 %,SSW,13 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 8:00,19 C,11 C,60 %,SSW,11 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 8:30,21 C,12 C,56 %,S,11 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 9:00,22 C,11 C,50 %,SSE,11 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 9:30,22 C,12 C,53 %,SSE,11 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 10:00,22 C,12 C,53 %,SE,13 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 10:30,23 C,13 C,53 %,SE,13 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 11:00,23 C,13 C,53 %,SE,15 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Partly Cloudy
4/13/2021 11:30,23 C,13 C,53 %,ESE,15 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Partly Cloudy
4/13/2021 12:00,23 C,13 C,53 %,ESE,15 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Partly Cloudy
4/13/2021 12:30,23 C,13 C,53 %,ESE,15 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Mostly Cloudy
4/13/2021 13:00,23 C,13 C,53 %,ESE,17 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Partly Cloudy
4/13/2021 13:30,23 C,13 C,53 %,ESE,17 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Partly Cloudy
4/13/2021 14:00,23 C,14 C,57 %,ESE,19 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 14:30,23 C,12 C,50 %,ESE,20 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 15:00,22 C,12 C,53 %,SE,17 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 15:30,23 C,12 C,50 %,ESE,17 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 16:00,22 C,13 C,57 %,ESE,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 16:30,22 C,13 C,57 %,SE,15 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 17:00,21 C,13 C,60 %,SE,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 17:30,21 C,13 C,60 %,ESE,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 18:00,20 C,13 C,64 %,ESE,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 18:30,20 C,13 C,64 %,ESE,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/13/2021 19:00,20 C,13 C,64 %,E,9 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 19:30,20 C,13 C,64 %,E,9 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 20:00,20 C,13 C,64 %,ESE,7 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 20:30,18 C,13 C,73 %,SE,7 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 21:00,17 C,13 C,77 %,SW,7 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 21:30,17 C,13 C,77 %,CALM,0 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 22:00,17 C,13 C,77 %,SW,2 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 22:30,16 C,13 C,82 %,SSW,7 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/13/2021 23:00,16 C,13 C,82 %,SSW,9 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/13/2021 23:30,15 C,13 C,88 %,SSW,9 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/14/2021 0:00,16 C,13 C,82 %,SSW,9 km/h,0 km/h,"1,020.52 hPa",0.0 mm,Fair
4/14/2021 0:30,15 C,13 C,88 %,SSW,9 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 1:00,15 C,13 C,88 %,SSW,11 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 1:30,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 2:00,14 C,12 C,88 %,SSW,13 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 2:30,14 C,12 C,88 %,SSW,15 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 3:00,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 3:30,15 C,12 C,82 %,SSW,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 4:00,13 C,12 C,94 %,SSW,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 4:30,13 C,11 C,88 %,SSW,15 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 5:00,14 C,12 C,88 %,SSW,15 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 5:30,14 C,12 C,88 %,SSW,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 6:00,14 C,12 C,88 %,SSW,15 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/14/2021 6:30,14 C,12 C,88 %,SSW,15 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 7:00,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 7:30,16 C,13 C,82 %,SSW,15 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 8:00,18 C,13 C,73 %,SSW,19 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 8:30,19 C,14 C,73 %,SSW,15 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 9:00,20 C,13 C,64 %,SW,15 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 9:30,21 C,14 C,64 %,SW,17 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 10:00,22 C,13 C,57 %,SSW,13 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 10:30,23 C,13 C,53 %,S,11 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Fair
4/14/2021 11:00,24 C,14 C,53 %,SSE,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 11:30,23 C,13 C,53 %,NNE,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/14/2021 12:00,24 C,14 C,53 %,NNE,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/14/2021 12:30,24 C,14 C,53 %,N,15 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/14/2021 13:00,25 C,14 C,50 %,NNE,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 13:30,24 C,14 C,53 %,NE,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 14:00,24 C,14 C,53 %,ENE,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 14:30,24 C,14 C,53 %,ENE,17 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 15:00,24 C,14 C,53 %,NE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/14/2021 15:30,23 C,14 C,57 %,NE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/14/2021 16:00,23 C,14 C,57 %,NE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/14/2021 16:30,23 C,14 C,57 %,ENE,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/14/2021 17:00,22 C,14 C,60 %,NE,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/14/2021 17:30,21 C,15 C,68 %,ENE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 18:00,20 C,15 C,73 %,NE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 18:30,19 C,15 C,78 %,NE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 19:00,19 C,15 C,78 %,NNE,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 19:30,19 C,15 C,78 %,NNE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 20:00,19 C,15 C,78 %,NNE,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/14/2021 20:30,19 C,15 C,78 %,NNE,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/14/2021 21:00,18 C,14 C,77 %,NNE,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/14/2021 21:30,19 C,15 C,78 %,NNE,9 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/14/2021 22:00,19 C,16 C,83 %,W,2 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/14/2021 22:30,18 C,15 C,83 %,W,7 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/14/2021 23:00,18 C,14 C,77 %,CALM,0 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/14/2021 23:30,17 C,14 C,82 %,CALM,0 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/15/2021 0:00,17 C,15 C,88 %,CALM,0 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/15/2021 0:30,17 C,15 C,88 %,W,2 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 1:00,17 C,14 C,82 %,WSW,6 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 1:30,16 C,15 C,94 %,SSW,6 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 2:00,16 C,14 C,88 %,SW,7 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 2:30,15 C,14 C,94 %,SW,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 3:00,16 C,14 C,88 %,SSW,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 3:30,16 C,14 C,88 %,SSW,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 4:00,16 C,14 C,88 %,SSW,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 4:30,16 C,14 C,88 %,SSW,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 5:00,15 C,14 C,94 %,SSW,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 5:30,15 C,13 C,88 %,SSW,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 6:00,14 C,13 C,94 %,SW,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 6:30,15 C,14 C,94 %,SW,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 7:00,16 C,14 C,88 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 7:30,17 C,15 C,88 %,SSW,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 8:00,19 C,16 C,83 %,SSW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 8:30,20 C,16 C,78 %,SW,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 9:00,21 C,16 C,73 %,SW,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 9:30,22 C,15 C,64 %,W,4 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 10:00,24 C,16 C,61 %,NNE,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 10:30,24 C,16 C,61 %,N,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/15/2021 11:00,24 C,16 C,61 %,N,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 11:30,25 C,16 C,57 %,NNE,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 12:00,25 C,17 C,61 %,NNE,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/15/2021 12:30,25 C,17 C,61 %,NNE,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/15/2021 13:00,25 C,16 C,57 %,NE,19 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 13:30,25 C,17 C,61 %,NE,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 14:00,25 C,16 C,57 %,NE,24 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 14:30,25 C,17 C,61 %,NNE,22 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 15:00,25 C,16 C,57 %,NE,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 15:30,24 C,16 C,61 %,NE,19 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 16:00,24 C,17 C,65 %,NNE,19 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 16:30,23 C,17 C,69 %,NNE,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 17:00,23 C,17 C,69 %,N,20 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 17:30,22 C,17 C,73 %,N,19 km/h,0 km/h,"1,013.52 hPa",0.0 mm,Fair
4/15/2021 18:00,22 C,17 C,73 %,N,19 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/15/2021 18:30,22 C,17 C,73 %,N,19 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/15/2021 19:00,21 C,17 C,78 %,N,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/15/2021 19:30,21 C,18 C,83 %,N,15 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 20:00,21 C,17 C,78 %,N,13 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 20:30,20 C,17 C,83 %,N,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 21:00,20 C,17 C,83 %,NNW,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 21:30,20 C,17 C,83 %,NW,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 22:00,19 C,16 C,83 %,NNW,7 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 22:30,19 C,16 C,83 %,NNW,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 23:00,20 C,16 C,78 %,NW,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/15/2021 23:30,19 C,16 C,83 %,NW,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/16/2021 0:00,18 C,16 C,88 %,WNW,7 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/16/2021 0:30,18 C,16 C,88 %,NW,7 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 1:00,18 C,16 C,88 %,CALM,0 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 1:30,18 C,16 C,88 %,CALM,0 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 2:00,17 C,15 C,88 %,WSW,2 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 2:30,17 C,15 C,88 %,CALM,0 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 3:00,17 C,15 C,88 %,CALM,0 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 3:30,16 C,15 C,94 %,WSW,6 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 4:00,17 C,15 C,88 %,SSW,9 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 4:30,17 C,16 C,94 %,SSW,7 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 5:00,17 C,15 C,88 %,SW,9 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 5:30,17 C,15 C,88 %,SSW,11 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 6:00,16 C,15 C,94 %,SW,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/16/2021 6:30,16 C,15 C,94 %,SSW,9 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/16/2021 7:00,18 C,16 C,88 %,SSW,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/16/2021 7:30,19 C,17 C,88 %,SSW,7 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/16/2021 8:00,20 C,17 C,83 %,W,7 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/16/2021 8:30,21 C,17 C,78 %,W,7 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/16/2021 9:00,23 C,17 C,69 %,NW,9 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/16/2021 9:30,24 C,16 C,61 %,N,13 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/16/2021 10:00,24 C,18 C,69 %,N,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/16/2021 10:30,25 C,17 C,61 %,N,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/16/2021 11:00,26 C,16 C,54 %,E,11 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Fair
4/16/2021 11:30,27 C,16 C,51 %,NNE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/16/2021 12:00,27 C,16 C,51 %,NNE,11 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/16/2021 12:30,28 C,19 C,58 %,NNE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 13:00,27 C,18 C,58 %,NNE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 13:30,26 C,17 C,57 %,NE,15 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 14:00,27 C,19 C,61 %,NE,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 14:30,26 C,17 C,57 %,ENE,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Fair
4/16/2021 15:00,26 C,17 C,57 %,ESE,13 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Partly Cloudy
4/16/2021 15:30,25 C,18 C,65 %,ESE,17 km/h,0 km/h,"1,014.52 hPa",0.0 mm,Partly Cloudy
4/16/2021 16:00,25 C,17 C,61 %,ESE,19 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Partly Cloudy
4/16/2021 16:30,24 C,18 C,69 %,ESE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Fair
4/16/2021 17:00,24 C,19 C,73 %,ESE,17 km/h,0 km/h,"1,015.52 hPa",0.0 mm,Partly Cloudy
4/16/2021 17:30,24 C,19 C,73 %,ESE,15 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/16/2021 18:00,24 C,19 C,73 %,SE,17 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Mostly Cloudy
4/16/2021 18:30,23 C,18 C,73 %,SE,17 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Partly Cloudy
4/16/2021 19:00,23 C,18 C,73 %,SE,17 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Partly Cloudy
4/16/2021 19:30,23 C,18 C,73 %,SE,19 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/16/2021 20:00,23 C,18 C,73 %,SE,17 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/16/2021 20:30,23 C,18 C,73 %,SSE,17 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/16/2021 21:00,23 C,17 C,69 %,SSE,15 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/16/2021 21:30,22 C,17 C,73 %,SSE,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Partly Cloudy
4/16/2021 22:00,22 C,17 C,73 %,S,11 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Mostly Cloudy
4/16/2021 22:30,22 C,16 C,69 %,S,11 km/h,0 km/h,"1,019.52 hPa",0.0 mm,Partly Cloudy
4/16/2021 23:00,21 C,16 C,73 %,S,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/16/2021 23:30,21 C,16 C,73 %,S,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Partly Cloudy
4/17/2021 0:00,21 C,15 C,68 %,S,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/17/2021 0:30,21 C,15 C,68 %,S,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/17/2021 1:00,21 C,15 C,68 %,S,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Fair
4/17/2021 1:30,21 C,15 C,68 %,S,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 2:00,20 C,15 C,73 %,S,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Fair
4/17/2021 2:30,20 C,15 C,73 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 3:00,20 C,15 C,73 %,S,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 3:30,20 C,15 C,73 %,S,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 4:00,20 C,15 C,73 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 4:30,20 C,15 C,73 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 5:00,20 C,15 C,73 %,SSW,9 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 5:30,19 C,15 C,78 %,SSW,13 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 6:00,19 C,15 C,78 %,SSW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 6:30,19 C,15 C,78 %,SW,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 7:00,19 C,15 C,78 %,SW,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 7:30,20 C,15 C,73 %,SSW,11 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 8:00,20 C,15 C,73 %,SSW,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 8:30,21 C,15 C,68 %,SW,17 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 9:00,21 C,15 C,68 %,SSW,15 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Showers in the Vicinity
4/17/2021 9:30,21 C,15 C,68 %,SSW,13 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Light Rain Shower
4/17/2021 10:00,21 C,15 C,68 %,SW,9 km/h,0 km/h,"1,018.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 10:30,22 C,16 C,69 %,SW,11 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 11:00,24 C,17 C,65 %,SSE,6 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Mostly Cloudy
4/17/2021 11:30,23 C,17 C,69 %,SE,6 km/h,0 km/h,"1,017.52 hPa",0.0 mm,Showers in the Vicinity
4/17/2021 12:00,22 C,18 C,78 %,ESE,6 km/h,0 km/h,"1,016.52 hPa",0.0 mm,Light Rain Shower
